uniquename	name	refseq_id
FBtr0472955	lncRNA:CR32582-RG	REFSEQ:NR_133527
FBtr0472956	lncRNA:CR32582-RH	REFSEQ:NR_133529
FBtr0472957	lncRNA:CR32582-RI	REFSEQ:NR_133528
FBtr0473363	for-RM	REFSEQ:NM_001369953
FBtr0473364	for-RN	REFSEQ:NM_001369954
FBtr0473365	for-RO	REFSEQ:NM_001369955
FBtr0473366	Nmnat-RD	REFSEQ:NM_001369970
FBtr0473367	sbr-RB	REFSEQ:NM_001369981
FBtr0473368	sbr-RC	REFSEQ:NM_001369982
FBtr0473369	CG17841-RB	REFSEQ:NM_001369989
FBtr0473370	dco-RE	REFSEQ:NM_001369991
FBtr0473371	Rbfox1-RN	REFSEQ:NM_001370003
FBtr0473372	asRNA:ASTR-RC	REFSEQ:NR_163198
FBtr0473373	lncRNA:CR46353-RA	REFSEQ:NR_163204
FBtr0473374	lncRNA:CR46348-RA	REFSEQ:NR_163199
FBtr0473375	lncRNA:CR46351-RA	REFSEQ:NR_163202
FBtr0473376	lncRNA:CR46352-RA	REFSEQ:NR_163203
FBtr0473377	lncRNA:CR46350-RA	REFSEQ:NR_163201
FBtr0473378	asRNA:CR46354-RA	REFSEQ:NR_163205
FBtr0473379	CG43689-RI	REFSEQ:NM_001370021
FBtr0473380	lncRNA:CR46349-RA	REFSEQ:NR_163200
FBtr0473381	FDY-RD	REFSEQ:NM_001370012
FBtr0473382	FDY-RE	REFSEQ:NM_001316650
FBtr0473383	Rab3-RB	REFSEQ:NM_001370044
FBtr0473384	sisRNA:CR46357-RA	REFSEQ:NR_163208
FBtr0473385	sisRNA:CR46358-RA	REFSEQ:NR_163209
FBtr0473386	sisRNA:3-RA	REFSEQ:NR_163210
FBtr0473387	sisRNA:CR46360-RA	REFSEQ:NR_163211
FBtr0473388	sisRNA:4-RA	REFSEQ:NR_163207
FBtr0473389	sisRNA:CR46361-RA	REFSEQ:NR_163212
FBtr0473390	sisRNA:2-RA	REFSEQ:NR_163213
FBtr0473391	sisRNA:CR46363-RA	REFSEQ:NR_163214
FBtr0473392	sisRNA:1-RA	REFSEQ:NR_163206
FBtr0473393	sisRNA:CR46364-RA	REFSEQ:NR_163215
FBtr0473405	CG11951-RD	REFSEQ:NM_001363926
FBtr0473514	Syp-RS	REFSEQ:NM_001369986
FBtr0473515	Syp-RT	REFSEQ:NM_001369987
FBtr0473516	Syp-RV	REFSEQ:NM_001369988
FBtr0473577	CG10041-RB	REFSEQ:NM_141920
FBtr0473578	CG11570-RC	REFSEQ:NM_001369963
FBtr0473579	CG11836-RJ	REFSEQ:NM_001369964
FBtr0473580	CG12662-RB	REFSEQ:NM_001369967
FBtr0473581	CG13247-RB	REFSEQ:NM_140958
FBtr0473582	CG13247-RC	REFSEQ:NM_001369968
FBtr0473583	beat-Vc-RB	REFSEQ:NM_001369977
FBtr0473584	CG14495-RC	REFSEQ:NM_137440
FBtr0473585	CG14495-RD	REFSEQ:NM_001299631
FBtr0473586	CG14720-RB	REFSEQ:NM_141851
FBtr0473587	Mal-B2-RE	REFSEQ:NM_164975
FBtr0473588	Mal-B2-RF	REFSEQ:NM_001201862
FBtr0473589	CG15358-RD	REFSEQ:NM_134785
FBtr0473590	CG15358-RE	REFSEQ:NM_001316377
FBtr0473591	Jhbp11-RB	REFSEQ:NM_143277
FBtr0473592	Jhbp11-RC	REFSEQ:NM_001369985
FBtr0473593	Jhbp15-RD	REFSEQ:NM_142680
FBtr0473594	CG30187-RE	REFSEQ:NM_166570
FBtr0473595	CG30187-RF	REFSEQ:NM_001259546
FBtr0473596	CG30270-RE	REFSEQ:NM_001369993
FBtr0473597	CG30270-RF	REFSEQ:NM_001369994
FBtr0473598	CG30280-RD	REFSEQ:NM_137797
FBtr0473599	CG31465-RD	REFSEQ:NM_169985
FBtr0473600	CG31465-RE	REFSEQ:NM_001275886
FBtr0473601	CG31465-RF	REFSEQ:NM_001275887
FBtr0473602	CG31664-RD	REFSEQ:NM_001370001
FBtr0473603	CG31664-RE	REFSEQ:NM_001370002
FBtr0473604	CG32985-RB	REFSEQ:NM_175999
FBtr0473605	CG32984-RB	REFSEQ:NM_176000
FBtr0473606	Spn28Db-RB	REFSEQ:NM_001370007
FBtr0473607	CG33645-RC	REFSEQ:NM_001032089
FBtr0473608	CG33768-RB	REFSEQ:NM_001031971
FBtr0473609	CG34234-RB	REFSEQ:NM_001103819
FBtr0473610	CG34303-RB	REFSEQ:NM_001370009
FBtr0473611	CG34428-RB	REFSEQ:NM_001104127
FBtr0473612	CG42685-RB	REFSEQ:NM_135873
FBtr0473613	CG42878-RB	REFSEQ:NM_001370015
FBtr0473614	CG43294-RC	REFSEQ:NM_001370016
FBtr0473615	CG4367-RC	REFSEQ:NM_001300492
FBtr0473616	CG4367-RD	REFSEQ:NM_142618
FBtr0473617	CG5267-RB	REFSEQ:NM_137310
FBtr0473618	ItgaPS5-RB	REFSEQ:NM_137964
FBtr0473619	CG5897-RC	REFSEQ:NM_001370038
FBtr0473620	upd2-RC	REFSEQ:NM_001370039
FBtr0473621	Jon74E-RC	REFSEQ:NM_001202197
FBtr0473622	CG7653-RC	REFSEQ:NM_001370045
FBtr0473623	CG7763-RC	REFSEQ:NM_001370046
FBtr0473624	CG7763-RD	REFSEQ:NM_001370047
FBtr0473625	CG9168-RB	REFSEQ:NM_138262
FBtr0473626	CG9500-RB	REFSEQ:NM_135174
FBtr0473730	rdgC-RI	REFSEQ:NM_001370029
FBtr0473830	mir-10404-3-RM	REFSEQ:NR_163216
FBtr0473833	mir-10404-4-RM	REFSEQ:NR_163217
FBtr0473836	mir-10404-5-RM	REFSEQ:NR_163218
FBtr0474081	5PtaseI-RG	REFSEQ:NM_001370014
FBtr0474082	snoRNA:CD69-RA	REFSEQ:NR_163221
FBtr0474083	snoRNA:Or-ACA6-RA	REFSEQ:NR_163219
FBtr0474084	snoRNA:Or-ACA7-RA	REFSEQ:NR_163220
FBtr0474085	snoRNA:CD71-RA	REFSEQ:NR_163223
FBtr0474086	scaRNA:MeU1:95C-A24-RA	REFSEQ:NR_163228
FBtr0474087	snoRNA:CD73-RA	REFSEQ:NR_163226
FBtr0474088	snoRNA:CD72-RA	REFSEQ:NR_163225
FBtr0474089	snoRNA:CD74-RA	REFSEQ:NR_163227
FBtr0474090	snoRNA:Or-ACA8-RA	REFSEQ:NR_163224
FBtr0474091	snoRNA:CD70-RA	REFSEQ:NR_163222
FBtr0474092	snoRNA:Or-ACA9-RA	REFSEQ:NR_163229
FBtr0474093	scaRNA:MeU4:25F-C137-RA	REFSEQ:NR_163231
FBtr0474094	snoRNA:CD77-RA	REFSEQ:NR_163233
FBtr0474095	snoRNA:CD75-RA	REFSEQ:NR_163230
FBtr0474096	snoRNA:CD76-RA	REFSEQ:NR_163232
FBtr0474097	CG46383-RA	REFSEQ:NM_001370030
FBtr0474098	CG31088-RB	REFSEQ:NM_001369997
FBtr0474121	CG14459-RF	REFSEQ:NM_001369978
FBtr0474122	CG14459-RG	REFSEQ:NM_001369979
FBtr0474123	snoRNA:CD39c-RA	REFSEQ:NR_163234
FBtr0474124	bisc-RB	REFSEQ:NM_001369962
FBtr0474125	CCHa2-R-RC	REFSEQ:NM_001369980
FBtr0474126	5-HT1A-RC	REFSEQ:NM_001369983
FBtr0474136	axed-RF	REFSEQ:NM_001370050
FBtr0474137	oc-RH	REFSEQ:NM_001369965
FBtr0474138	CG1354-RF	REFSEQ:NM_001369969
FBtr0474139	CG13921-RG	REFSEQ:NM_001369971
FBtr0474140	CG14234-RB	REFSEQ:NM_001369972
FBtr0474141	CG3078-RC	REFSEQ:NM_001369995
FBtr0474142	CG31122-RD	REFSEQ:NM_001369998
FBtr0474143	CG31145-RG	REFSEQ:NM_001369999
FBtr0474144	Gucy2d-RE	REFSEQ:NM_001370010
FBtr0474145	CG42260-RE	REFSEQ:NM_001370013
FBtr0474146	flw-RD	REFSEQ:NM_001369992
FBtr0474147	fwd-RE	REFSEQ:NM_001370043
FBtr0474148	fdl-RG	REFSEQ:NM_001370052
FBtr0474149	Cngl-RK	REFSEQ:NM_001370020
FBtr0474150	Gmap-RD	REFSEQ:NM_001370008
FBtr0474151	mei-P26-RF	REFSEQ:NM_001369966
FBtr0474152	haf-RG	REFSEQ:NM_001369974
FBtr0474153	haf-RH	REFSEQ:NM_001369975
FBtr0474154	haf-RI	REFSEQ:NM_001369976
FBtr0474155	nAChRalpha5-RI	REFSEQ:NM_001370005
FBtr0474156	nmo-RI	REFSEQ:NM_001370048
FBtr0474157	otp-RL	REFSEQ:NM_001369956
FBtr0474158	orb2-RJ	REFSEQ:NM_001370022
FBtr0474159	orb2-RK	REFSEQ:NM_001370023
FBtr0474160	pHCl-1-RS	REFSEQ:NM_001370024
FBtr0474161	pHCl-1-RT	REFSEQ:NM_001370025
FBtr0474162	pHCl-1-RU	REFSEQ:NM_001370026
FBtr0474163	ras-RF	REFSEQ:NM_001369990
FBtr0474164	Sap47-RL	REFSEQ:NM_001370053
FBtr0474165	Sap47-RM	REFSEQ:NM_001370054
FBtr0474166	Patsas-RC	REFSEQ:NM_001370040
FBtr0474167	Patsas-RD	REFSEQ:NM_001370041
FBtr0474168	ttv-RD	REFSEQ:NM_001369957
FBtr0474169	Sdc-RL	REFSEQ:NM_001369961
FBtr0474170	SPoCk-RH	REFSEQ:NM_001370004
FBtr0474171	Scr-RD	REFSEQ:NM_001369958
FBtr0474172	Scr-RE	REFSEQ:NM_001369959
FBtr0474173	CG16952-RH	REFSEQ:NM_001369984
FBtr0474174	ctp-RF	REFSEQ:NM_001370042
FBtr0474175	Dora-RC	REFSEQ:NM_001370011
FBtr0474224	CG46385-RA	REFSEQ:NM_136477
FBtr0474225	CG46385-RB	REFSEQ:NM_165555
FBtr0474226	CG46385-RC	REFSEQ:NM_001273862
FBtr0474227	CG46385-RD	REFSEQ:NM_165556
FBtr0474228	CG46385-RE	REFSEQ:NM_001370031
FBtr0474229	CG46385-RF	REFSEQ:NM_001370032
FBtr0474230	CG33096-RH	REFSEQ:NM_001370006
FBtr0474231	fd3F-RD	REFSEQ:NM_001370027
FBtr0474232	da-RD	REFSEQ:NM_001370036
FBtr0474233	CG5890-RE	REFSEQ:NM_001370037
FBtr0474234	Cph-RK	REFSEQ:NM_001370055
FBtr0474235	Cph-RL	REFSEQ:NM_001103430
FBtr0474236	CG9706-RC	REFSEQ:NM_001370056
FBtr0474237	CG14234-RC	REFSEQ:NM_001369973
FBtr0474238	CG3078-RD	REFSEQ:NM_001369996
FBtr0474239	cac-RS	REFSEQ:NM_001370017
FBtr0474240	cac-RT	REFSEQ:NM_001370018
FBtr0474241	cac-RU	REFSEQ:NM_001370019
FBtr0474622	xmas-RA	REFSEQ:NM_167558
FBtr0474623	xmas-RB	REFSEQ:NM_080034
FBtr0474624	xmas-RC	REFSEQ:NM_001370033
FBtr0474639	PXo-RB	REFSEQ:NM_001369960
FBtr0474640	RpL23A-RB	REFSEQ:NM_001370049
FBtr0474641	Afti-RE	REFSEQ:NM_001370051
FBtr0474747	CG44666-RB	REFSEQ:NM_001370028
FBtr0474771	CG46388-RA	REFSEQ:NM_001370035
FBtr0474772	CG46387-RA	REFSEQ:NM_001370034
FBtr0475016	Csas-RB	REFSEQ:NM_168828
FBtr0475017	CG42268-RN	REFSEQ:NM_001274721
FBtr0475018	CG11670-RF	REFSEQ:NM_001382016
FBtr0475019	CG31223-RB	REFSEQ:NM_169932
FBtr0475040	lncRNA:osk-RA	REFSEQ:NR_167812
FBtr0475041	lncRNA:SMRG-RA	REFSEQ:NR_167813
FBtr0475042	lncRNA:CR46391-RA	REFSEQ:NR_167814
FBtr0475043	lncRNA:enrr-RA	REFSEQ:NR_167815
FBtr0475044	lncRNA:CR46393-RA	REFSEQ:NR_167816
FBtr0475045	tna-RE	REFSEQ:NM_001382194
FBtr0475046	CG46025-RE	REFSEQ:NM_001382131
FBtr0475047	CG46394-RA	REFSEQ:NM_001382133
FBtr0475048	CG46395-RA	REFSEQ:NM_001382134
FBtr0475049	CG46396-RA	REFSEQ:NM_001382135
FBtr0475050	CG46397-RA	REFSEQ:NM_001382136
FBtr0475051	CG46398-RA	REFSEQ:NM_001382137
FBtr0475052	CG46399-RA	REFSEQ:NM_001382138
FBtr0475053	chif-RE	REFSEQ:NM_001382183
FBtr0475054	Gpa2-RC	REFSEQ:NM_001110584
FBtr0475055	sbRNA:1-RA	REFSEQ:NR_167817
FBtr0475058	tbrd-1-RB	REFSEQ:NM_001382023
FBtr0475066	lncRNA:CR46409-RA	REFSEQ:NR_167819
FBtr0475067	lncRNA:CR46410-RA	REFSEQ:NR_167820
FBtr0475068	lncRNA:CR46408-RA	REFSEQ:NR_167818
FBtr0475069	lncRNA:CR46411-RA	REFSEQ:NR_167821
FBtr0475070	CG46412-RA	REFSEQ:NM_001382139
FBtr0475071	Stacl-RW	REFSEQ:NM_001382113
FBtr0475072	Stacl-RX	REFSEQ:NM_001382114
FBtr0475073	Muc12Ea-RC	REFSEQ:NM_001382061
FBtr0475135	CG12224-RD	REFSEQ:NM_141882
FBtr0475136	CG9897-RC	REFSEQ:NM_001299824
FBtr0475137	CG46042-RC	REFSEQ:NM_001382132
FBtr0475139	lncRNA:CR46414-RA	REFSEQ:NR_167822
FBtr0475141	lncRNA:CR46416-RA	REFSEQ:NR_167823
FBtr0475145	CG45207-RC	REFSEQ:NM_001382127
FBtr0475146	CG45207-RD	REFSEQ:NM_001382128
FBtr0475189	CG43428-RB	REFSEQ:NM_001382108
FBtr0475190	CG45273-RB	REFSEQ:NM_001382129
FBtr0475191	CG46426-RA	REFSEQ:NM_001382140
FBtr0475192	CG46427-RA	REFSEQ:NM_001382141
FBtr0475193	CG46427-RB	REFSEQ:NM_001382142
FBtr0475194	CG12885-RC	REFSEQ:NM_001276083
FBtr0475195	CG12885-RD	REFSEQ:NM_143310
FBtr0475196	CG46429-RA	REFSEQ:NM_001382145
FBtr0475198	CG46428-RB	REFSEQ:NM_001382143
FBtr0475208	CG46430-RA	REFSEQ:NM_001382146
FBtr0475209	CG17574-RM	REFSEQ:NM_001382037
FBtr0475210	CG17574-RN	REFSEQ:NM_001382038
FBtr0475211	CG17574-RO	REFSEQ:NM_001382039
FBtr0475215	lncRNA:CR46431-RA	REFSEQ:NR_167824
FBtr0475217	CG46433-RA	REFSEQ:NM_001382147
FBtr0475218	CG46433-RB	REFSEQ:NM_001382148
FBtr0475219	CG46433-RC	REFSEQ:NM_001382149
FBtr0475221	CG43051-RB	REFSEQ:NM_001382204
FBtr0475222	CG43405-RC	REFSEQ:NM_001382107
FBtr0475223	CG44198-RB	REFSEQ:NM_001382121
FBtr0475224	CG46434-RA	REFSEQ:NM_001382150
FBtr0475225	CG46434-RB	REFSEQ:NM_001382151
FBtr0475226	CG46435-RA	REFSEQ:NM_001382152
FBtr0475266	Mbs-RR	REFSEQ:NM_001382055
FBtr0475267	Mbs-RS	REFSEQ:NM_001382056
FBtr0475268	Mbs-RT	REFSEQ:NM_001382057
FBtr0475269	Mbs-RU	REFSEQ:NM_001382058
FBtr0475270	Mbs-RV	REFSEQ:NM_001382059
FBtr0475271	Osi10a-RA	REFSEQ:NM_001382153
FBtr0475272	Osi10b-RA	REFSEQ:NM_001382154
FBtr0475273	CG46439-RA	REFSEQ:NM_001382156
FBtr0475275	Iyd-RB	REFSEQ:NM_001169943
FBtr0475276	Sdic4-RF	REFSEQ:NM_001382066
FBtr0475279	Iyd-RC	REFSEQ:NM_001382155
FBtr0475302	CG30076-RB	REFSEQ:NM_166059
FBtr0475303	trol-RBB	REFSEQ:NM_001031863
FBtr0475304	CG46428-RC	REFSEQ:NM_001382144
FBtr0475305	hts-RT	REFSEQ:NM_001382109
FBtr0475306	IBIN-RB	REFSEQ:NM_001382122
FBtr0475307	CG45045-RB	REFSEQ:NM_001382125
FBtr0475308	CG46441-RA	REFSEQ:NM_001382158
FBtr0475309	CG46440-RA	REFSEQ:NM_001382157
FBtr0475310	lncRNA:CR46446-RA	REFSEQ:NR_167827
FBtr0475311	lncRNA:CR46445-RA	REFSEQ:NR_167826
FBtr0475312	lncRNA:CR46444-RA	REFSEQ:NR_167825
FBtr0475313	CG46443-RA	REFSEQ:NM_001382160
FBtr0475314	CG46442-RA	REFSEQ:NM_001382159
FBtr0475317	CG46448-RA	REFSEQ:NM_001382161
FBtr0479641	Mef2-RI	REFSEQ:NM_001382026
FBtr0479642	Mef2-RJ	REFSEQ:NM_001382027
FBtr0479643	Mef2-RK	REFSEQ:NM_001382028
FBtr0479644	Mef2-RL	REFSEQ:NM_001382029
FBtr0479645	Nxf3-RD	REFSEQ:NM_168566
FBtr0479646	Nxf3-RE	REFSEQ:NM_001300135
FBtr0479647	pyd-RP	REFSEQ:NM_001382097
FBtr0479648	Sirt2-RC	REFSEQ:NM_142623
FBtr0479649	Sirt2-RD	REFSEQ:NM_001300493
FBtr0479650	CG3328-RD	REFSEQ:NM_001382064
FBtr0479651	Idit-RG	REFSEQ:NM_001382063
FBtr0479690	lncRNA:CR46003-RB	REFSEQ:NR_167795
FBtr0479691	lncRNA:CR46216-RB	REFSEQ:NR_167809
FBtr0479692	lncRNA:CR46216-RC	REFSEQ:NR_167810
FBtr0479693	lncRNA:CR46216-RD	REFSEQ:NR_167811
FBtr0479694	lncRNA:CR46449-RA	REFSEQ:NR_167828
FBtr0479695	asRNA:CR46453-RA	REFSEQ:NR_167842
FBtr0479697	lncRNA:CR46454-RA	REFSEQ:NR_167843
FBtr0479698	lncRNA:CR46454-RB	REFSEQ:NR_167844
FBtr0479699	lncRNA:CR46454-RC	REFSEQ:NR_167845
FBtr0479700	lncRNA:CR46450-RA	REFSEQ:NR_167829
FBtr0479701	lncRNA:CR46450-RB	REFSEQ:NR_167830
FBtr0479702	lncRNA:CR46450-RC	REFSEQ:NR_167831
FBtr0479703	lncRNA:CR46450-RD	REFSEQ:NR_167832
FBtr0479704	lncRNA:CR46450-RE	REFSEQ:NR_167833
FBtr0479705	lncRNA:CR46451-RA	REFSEQ:NR_167834
FBtr0479706	lncRNA:CR46451-RB	REFSEQ:NR_167835
FBtr0479707	lncRNA:CR46451-RC	REFSEQ:NR_167836
FBtr0479708	lncRNA:CR46451-RD	REFSEQ:NR_167837
FBtr0479709	lncRNA:CR46451-RE	REFSEQ:NR_167838
FBtr0479710	asRNA:CR46452-RA	REFSEQ:NR_167839
FBtr0479711	asRNA:CR46452-RB	REFSEQ:NR_167840
FBtr0479712	asRNA:CR46452-RC	REFSEQ:NR_167841
FBtr0479713	CG12134-RC	REFSEQ:NM_001382018
FBtr0479714	CG12134-RD	REFSEQ:NM_001382019
FBtr0479715	lncRNA:CR46455-RA	REFSEQ:NR_167846
FBtr0479719	lncRNA:CR45276-RB	REFSEQ:NR_167788
FBtr0479720	lncRNA:CR45519-RC	REFSEQ:NR_167791
FBtr0479721	lncRNA:CR45631-RB	REFSEQ:NR_167792
FBtr0479722	asRNA:CR45912-RD	REFSEQ:NR_167793
FBtr0479723	asRNA:CR45912-RE	REFSEQ:NR_167794
FBtr0479724	lncRNA:CR46003-RC	REFSEQ:NR_167796
FBtr0479725	asRNA:CR46005-RC	REFSEQ:NR_167797
FBtr0479726	asRNA:CR46005-RD	REFSEQ:NR_167798
FBtr0479727	asRNA:CR46005-RE	REFSEQ:NR_167799
FBtr0479728	asRNA:CR46005-RF	REFSEQ:NR_167800
FBtr0479729	lncRNA:flam-RK	REFSEQ:NR_167802
FBtr0479730	lncRNA:flam-RL	REFSEQ:NR_167803
FBtr0479731	lncRNA:flam-RM	REFSEQ:NR_167804
FBtr0479732	lncRNA:flam-RN	REFSEQ:NR_167805
FBtr0479733	lncRNA:flam-RO	REFSEQ:NR_167806
FBtr0479734	lncRNA:flam-RP	REFSEQ:NR_167807
FBtr0479735	Tm1-RT	REFSEQ:NM_001382175
FBtr0479736	amrt-RC	REFSEQ:NM_001038753
FBtr0479737	CG11626-RC	REFSEQ:NM_001382015
FBtr0479738	CG12065-RG	REFSEQ:NM_001382017
FBtr0479739	Adar-RQ	REFSEQ:NM_001382020
FBtr0479740	CG14431-RD	REFSEQ:NM_001382030
FBtr0479741	Trxr1-RD	REFSEQ:NM_001382047
FBtr0479742	CG2186-RC	REFSEQ:NM_001382048
FBtr0479743	CD98hc-RG	REFSEQ:NM_001275425
FBtr0479744	CG31496-RB	REFSEQ:NM_169182
FBtr0479745	Ir7g-RB	REFSEQ:NM_001382032
FBtr0479746	Pi4KIIalpha-RE	REFSEQ:NM_001382052
FBtr0479747	trol-RBC	REFSEQ:NM_001382068
FBtr0479748	CG4004-RF	REFSEQ:NM_167336
FBtr0479749	CG42390-RF	REFSEQ:NM_001382087
FBtr0479750	rdgA-RL	REFSEQ:NM_001382089
FBtr0479751	CG43672-RB	REFSEQ:NM_176739
FBtr0479752	CG42789-RD	REFSEQ:NM_001276063
FBtr0479753	CG42789-RE	REFSEQ:NM_001276062
FBtr0479754	CG5768-RE	REFSEQ:NM_001382182
FBtr0479755	CASK-RI	REFSEQ:NM_001382187
FBtr0479756	fray-RJ	REFSEQ:NM_001316520
FBtr0479757	FER-RG	REFSEQ:NM_001382200
FBtr0479758	CG34347-RF	REFSEQ:NM_001382071
FBtr0479759	CG34347-RG	REFSEQ:NM_001382072
FBtr0479760	CG34347-RH	REFSEQ:NM_001382073
FBtr0479761	CG34347-RI	REFSEQ:NM_001382074
FBtr0479762	CG42390-RG	REFSEQ:NM_001382088
FBtr0479763	Rh50-RD	REFSEQ:NM_001382192
FBtr0479775	CG14763-RD	REFSEQ:NM_001382031
FBtr0479776	CG15373-RD	REFSEQ:NM_133036
FBtr0479777	CG15373-RE	REFSEQ:NM_001103543
FBtr0479778	tmod-RR	REFSEQ:NM_001382033
FBtr0479779	CG15468-RB	REFSEQ:NM_131972
FBtr0479780	Nlg4-RF	REFSEQ:NM_001382070
FBtr0479781	CG34451-RD	REFSEQ:NM_001382079
FBtr0479782	bru3-RQ	REFSEQ:NM_001382116
FBtr0479783	bru3-RR	REFSEQ:NM_001382117
FBtr0479784	Ca-alpha1D-RK	REFSEQ:NM_134429
FBtr0479785	Ca-alpha1D-RL	REFSEQ:NM_080365
FBtr0479786	Ca-alpha1D-RM	REFSEQ:NM_165146
FBtr0479787	Ca-alpha1D-RN	REFSEQ:NM_165147
FBtr0479788	Ca-alpha1D-RO	REFSEQ:NM_001273551
FBtr0479789	CG16989-RC	REFSEQ:NM_130504
FBtr0479790	CG16989-RD	REFSEQ:NM_001297832
FBtr0479791	Scr-RF	REFSEQ:NM_001382008
FBtr0479792	CG10543-RG	REFSEQ:NM_001382009
FBtr0479793	toy-RD	REFSEQ:NM_001382011
FBtr0479794	opa-RB	REFSEQ:NM_001382012
FBtr0479795	svp-RF	REFSEQ:NM_001382014
FBtr0479796	CG12869-RD	REFSEQ:NM_001382021
FBtr0479797	SPR-RD	REFSEQ:NM_001382034
FBtr0479798	Hipk-RD	REFSEQ:NM_001382035
FBtr0479799	psq-RO	REFSEQ:NM_001382049
FBtr0479800	psq-RP	REFSEQ:NM_001382050
FBtr0479801	psq-RQ	REFSEQ:NM_001382051
FBtr0479802	CG32204-RC	REFSEQ:NM_001382060
FBtr0479803	Tlk-RO	REFSEQ:NM_001382078
FBtr0479804	Eaat1-RE	REFSEQ:NM_001382081
FBtr0479805	Eaat1-RF	REFSEQ:NM_001382082
FBtr0479806	CG42340-RE	REFSEQ:NM_001382086
FBtr0479807	Nuak-RJ	REFSEQ:NM_001382098
FBtr0479808	Nuak-RK	REFSEQ:NM_001382099
FBtr0479809	Nuak-RL	REFSEQ:NM_001382100
FBtr0479810	Nuak-RM	REFSEQ:NM_001382101
FBtr0479811	Nuak-RN	REFSEQ:NM_001382102
FBtr0479812	Nuak-RO	REFSEQ:NM_001382103
FBtr0479813	Nuak-RP	REFSEQ:NM_001382104
FBtr0479814	Nuak-RQ	REFSEQ:NM_001382105
FBtr0479815	px-RF	REFSEQ:NM_001382123
FBtr0479816	px-RG	REFSEQ:NM_001382124
FBtr0479817	Fili-RE	REFSEQ:NM_001382077
FBtr0479818	CCAP-R-RD	REFSEQ:NM_001382065
FBtr0479819	SerT-RC	REFSEQ:NM_001382130
FBtr0479820	Dad-RD	REFSEQ:NM_001382177
FBtr0479821	loaf-RG	REFSEQ:NM_001382185
FBtr0479823	Pop2-RG	REFSEQ:NM_001382181
FBtr0479824	SRPK-RE	REFSEQ:NM_001382195
FBtr0479825	CG9467-RB	REFSEQ:NM_001382202
FBtr0479826	CG9467-RC	REFSEQ:NM_001382203
FBtr0479827	CG13896-RE	REFSEQ:NM_001274292
FBtr0479828	CG15278-RD	REFSEQ:NM_135884
FBtr0479829	CG15278-RE	REFSEQ:NM_001259103
FBtr0479830	CG15278-RF	REFSEQ:NM_001299015
FBtr0479831	AspRS-m-RD	REFSEQ:NM_001273591
FBtr0479832	ham-RG	REFSEQ:NM_165262
FBtr0479833	ham-RH	REFSEQ:NM_001273616
FBtr0479834	CLIP-190-RW	REFSEQ:NM_001382176
FBtr0479835	robo3-RC	REFSEQ:NM_001382178
FBtr0479836	Dhc36C-RC	REFSEQ:NM_001382179
FBtr0479837	Ugt37A1-RB	REFSEQ:NM_078883
FBtr0479838	CG5850-RH	REFSEQ:NM_001382184
FBtr0479839	IFT52-RB	REFSEQ:NM_135201
FBtr0479840	CG6893-RC	REFSEQ:NM_001382188
FBtr0479842	CG1847-RD	REFSEQ:NM_001382046
FBtr0479843	CG32813-RO	REFSEQ:NM_001382062
FBtr0479844	sd-RV	REFSEQ:NM_001382196
FBtr0479845	atos-RE	REFSEQ:NM_001382201
FBtr0479846	Doa-RAB	REFSEQ:NM_001382085
FBtr0479847	Arms-RQ	REFSEQ:NM_001382090
FBtr0479848	Arms-RR	REFSEQ:NM_001382091
FBtr0479849	Arms-RS	REFSEQ:NM_001382092
FBtr0479850	Arms-RT	REFSEQ:NM_001382093
FBtr0479851	Arms-RU	REFSEQ:NM_001382094
FBtr0479852	Arms-RV	REFSEQ:NM_001382095
FBtr0479853	CG10019-RD	REFSEQ:NM_001382004
FBtr0479854	CG10019-RE	REFSEQ:NM_001382005
FBtr0479855	CG46456-RA	REFSEQ:NM_001382162
FBtr0479856	RtGEF-RI	REFSEQ:NM_001382006
FBtr0479857	CrebB-RR	REFSEQ:NM_001382186
FBtr0479858	CG46457-RA	REFSEQ:NM_001202289
FBtr0479859	Antp-RO	REFSEQ:NM_001382007
FBtr0479860	CG46458-RA	REFSEQ:NM_001382163
FBtr0479861	CG46459-RA	REFSEQ:NM_001382164
FBtr0479862	CG46460-RA	REFSEQ:NM_001382165
FBtr0479864	br-RR	REFSEQ:NM_001382013
FBtr0479865	HGTX-RC	REFSEQ:NM_001382022
FBtr0479866	wdb-RH	REFSEQ:NM_001382180
FBtr0479867	OSCP1-RB	REFSEQ:NM_136887
FBtr0479868	CG4892-RB	REFSEQ:NM_135934
FBtr0479870	CG43610-RB	REFSEQ:NM_001382112
FBtr0479872	CG14907-RC	REFSEQ:NM_142317
FBtr0479873	bma-RG	REFSEQ:NM_001382075
FBtr0479874	bma-RH	REFSEQ:NM_001382076
FBtr0479875	CG11145-RB	REFSEQ:NM_001382010
FBtr0479877	CAP-RAA	REFSEQ:NM_001382041
FBtr0479878	CAP-RAB	REFSEQ:NM_001382042
FBtr0479879	CAP-RAC	REFSEQ:NM_001382043
FBtr0479880	CAP-RAD	REFSEQ:NM_001382044
FBtr0479881	CAP-RAE	REFSEQ:NM_001382045
FBtr0479882	CG30010-RC	REFSEQ:NM_165715
FBtr0479883	CG30010-RD	REFSEQ:NM_001273907
FBtr0479884	Zasp52-RAA	REFSEQ:NM_001382054
FBtr0479885	CG43272-RC	REFSEQ:NM_001259459
