tx_name,gene_id,nexon,tx_len,utr5_len,utr3_len
NM_001300254,40683,8,2514,744,30
NM_079515,40683,8,2816,1046,30
NR_163206,39877397,1,367,0,0
NR_133329,26067451,1,3029,0,0
NM_169081,40685,3,1748,493,997
NM_141302,40686,2,974,404,18
NM_001104219,40686,2,921,351,18
NM_169084,40691,1,999,62,142
NM_169085,318794,1,952,47,134
NM_001144539,40693,11,4976,640,1774
NM_001275364,40693,13,4167,214,1184
NM_141309,40693,12,4059,214,1310
NM_169086,40693,13,4167,214,1310
NM_001275366,40695,2,1321,139,612
NM_141311,40695,2,1128,139,419
NM_141313,40697,4,2415,282,117
NR_133330,26067450,1,2132,0,0
NM_001275367,40699,8,3307,507,1777
NM_141315,40699,8,3224,507,383
NM_169093,40699,8,3242,507,383
NM_141317,40701,3,2267,283,1177
NM_001275370,40702,1,2396,44,1077
NM_141318,40702,1,1461,44,142
NM_001275371,44018,5,2845,193,576
NM_079938,44018,4,3151,193,576
NM_001170041,40707,2,1597,99,64
NM_141321,40707,2,1586,99,53
NM_141323,40709,5,3986,348,140
NM_141325,40711,3,1335,97,113
NM_169098,40712,9,3363,179,226
NM_001260006,40713,9,1387,363,16
NM_001170045,40713,9,2271,317,868
NM_001170047,40713,10,2277,317,868
NM_141327,40713,10,2280,317,868
NM_001170043,40713,10,2287,327,868
NM_001170046,40713,10,2290,327,868
NM_169099,40713,9,2281,327,868
NM_001170042,40713,9,1872,197,568
NM_169100,40713,8,1863,197,568
NM_169102,40713,6,1059,197,256
NM_001170049,40713,7,1177,327,256
NM_001170048,40713,7,1225,327,262
NM_141330,40716,3,1592,242,132
NM_169106,40716,4,1518,168,132
NM_141333,40719,3,893,95,90
NM_141337,40723,5,2311,108,97
NM_141338,40724,2,2426,63,1679
NM_001300258,40724,2,953,91,178
NR_125075,19835585,2,622,0,0
NR_125076,19835585,2,649,0,0
NM_079995,44274,7,4884,403,824
NM_001144540,40733,4,2144,100,229
NM_169115,40733,4,2368,324,229
NM_169116,40733,4,2209,165,229
NM_141346,40733,4,2289,128,229
NM_169117,40733,4,2088,44,229
NM_001043216,4379844,18,8500,1146,2284
NM_001043217,4379844,18,6601,1146,2284
NM_144062,50152,3,359,42,137
NM_001300260,40737,5,885,277,143
NM_001300261,40737,5,823,155,143
NM_079517,40737,5,839,231,143
NM_079518,40738,3,528,14,88
NR_125080,19835971,2,766,0,0
NM_001202253,40739,6,3153,679,737
NM_001260010,40739,7,3683,297,1928
NM_169121,40739,6,2833,364,732
NM_079519,40739,5,2995,103,732
NM_169119,40739,6,3160,691,732
NM_169122,40739,6,3087,618,732
NM_001170057,40739,6,2760,300,732
NM_001260009,40739,6,4362,292,2693
NM_001260011,40739,7,3793,297,2074
NM_001260012,40739,7,3411,292,1682
NM_169118,40739,6,2757,297,732
NM_169120,40739,7,2849,380,732
NM_001260013,40740,2,1089,0,0
NM_141350,40740,2,1071,0,0
NM_001300262,40741,1,1413,36,366
NM_141351,40741,1,1123,36,76
NR_133334,26067532,2,531,0,0
NR_125081,19835507,1,501,0,0
NM_141353,40743,4,2371,46,93
NM_079520,40744,5,1194,0,0
NM_001104224,40745,5,1683,135,840
NM_141354,40745,5,1460,135,548
NR_125082,19836183,2,443,0,0
NR_125083,19836183,2,693,0,0
NM_169125,40747,2,901,26,137
NM_169126,170878,2,569,56,72
NR_133335,12798038,2,620,0,0
NR_048328,12798038,1,400,0,0
NR_048329,12798039,2,671,0,0
NR_048330,12798039,1,727,0,0
NM_169127,40749,2,2003,179,459
NM_001275376,40758,4,1522,119,215
NM_141366,40758,4,1516,119,215
NM_141373,40765,1,1167,69,189
NM_141375,40767,2,679,40,189
NM_141388,40781,2,778,139,279
NM_001202257,40785,10,4036,104,1640
NM_001275385,40785,8,3589,104,113
NM_001300264,40785,9,4153,104,1757
NM_001300265,40785,8,5245,104,2855
NM_001202255,40785,8,3688,203,113
NM_176408,40785,5,2500,104,104
NM_001043218,40785,3,2805,104,691
NM_001043219,40787,5,2283,98,211
NM_001300266,40787,5,2267,67,211
NM_141393,40787,5,2380,180,211
NM_001316490,40787,5,2330,202,211
NM_001144542,40789,3,2506,43,831
NM_001275386,40789,3,2570,43,895
NM_141395,40789,2,1870,176,74
NM_001144543,40792,10,3747,1433,397
NM_001144544,40792,12,2992,1092,397
NM_001170060,40792,11,2928,491,397
NM_141397,40792,11,3463,1149,397
NM_169141,40792,11,3827,1513,397
NR_073986,14462439,1,601,0,0
NM_001275389,40794,5,6313,565,1905
NR_144674,30522423,1,59,0,0
NM_001275388,40794,4,4591,452,149
NM_141399,40794,4,4591,452,296
NM_001275391,40800,8,4651,1069,2499
NM_176409,40800,8,3519,1069,1367
NM_141408,40803,4,1363,126,97
NM_141410,40805,1,1398,86,439
NM_001275392,40807,4,2336,76,1600
NM_001275393,40807,3,784,76,78
NM_141412,40807,3,823,76,78
NM_141414,40809,3,830,147,29
NM_001275394,40810,3,989,131,204
NM_141415,40810,3,1013,131,204
NM_001275395,40812,3,1456,48,148
NM_141417,40812,3,1409,48,101
NM_001300273,40814,2,1159,106,492
NM_141418,40814,2,899,106,232
NM_001316493,40816,1,1295,78,632
NM_058018,40816,1,693,78,30
NM_001260024,40817,3,1586,303,641
NM_057265,40817,3,2775,244,641
NM_141421,40820,2,580,53,71
NM_141422,40821,2,754,55,72
NM_141424,40823,2,1060,89,317
NR_002492,3772088,2,505,0,0
NM_141425,40824,2,834,58,110
NM_057321,40826,9,3728,971,408
NM_206439,40826,8,3698,971,408
NM_206440,40826,8,3713,971,408
NM_206441,40826,9,3713,971,408
NM_001144545,40827,1,940,127,114
NM_057446,40827,2,935,62,114
NM_001104226,5740802,4,770,44,24
NM_057445,40828,2,1267,46,159
NM_057477,40830,2,1479,195,834
NM_169157,40830,4,2499,195,834
NM_169159,40830,4,2536,445,834
NM_176410,40830,4,2514,195,834
NM_176411,40830,4,2521,445,834
NR_125086,19835436,1,1107,0,0
NR_125085,19835436,2,666,0,0
NR_048335,12798042,1,836,0,0
NR_073987,14462440,2,2076,0,0
NR_048336,12798043,1,77,0,0
NR_001992,3771948,1,299,0,0
NR_037753,10178925,1,299,0,0
NM_001369958,40833,3,4140,624,1989
NM_001369959,40833,3,4140,624,2232
NM_001382008,40833,3,4140,624,1821
NM_079524,40833,3,4140,624,2262
NM_206443,40833,3,2585,471,860
NR_133341,26067230,1,625,0,0
NR_133342,26067231,1,311,0,0
NR_133345,26067228,1,354,0,0
NR_125088,19835965,2,505,0,0
NR_125089,19834786,1,545,0,0
NR_125090,19835430,2,884,0,0
NM_206444,40835,5,4851,1730,2035
NM_206447,40835,5,4863,1730,2035
NM_206448,40835,6,4902,1730,2035
NM_206452,40835,6,4890,1730,2035
NM_001382007,40835,5,3978,845,2035
NM_001382163,54520449,5,3978,254,3628
NM_206449,40835,7,4679,1519,2035
NM_206450,40835,6,4652,1519,2035
NM_206451,40835,6,4640,1519,2035
NM_206453,40835,7,4691,1519,2035
NM_206445,40835,6,3490,1730,623
NM_206446,40835,7,3279,1519,623
NR_125091,19835097,2,1083,0,0
NM_206454,40835,5,4111,1730,1487
NM_141431,40841,4,1796,98,429
NM_001260028,40843,6,2482,35,98
NM_141433,40843,5,2574,127,98
NR_133347,26067236,1,712,0,0
NM_143711,44029,4,1328,178,349
NM_169169,40847,8,1792,117,157
NM_001275398,40847,9,1952,103,157
NM_141436,40847,9,1943,103,157
NR_073988,14462441,3,1173,0,0
NR_073989,14462441,3,1241,0,0
NM_001104227,40850,10,5420,780,293
NM_001170065,40850,10,5420,780,1142
NM_001170066,40850,10,5327,780,1142
NM_001275401,40850,10,5100,780,1161
NM_001275402,40850,10,5324,780,1142
NM_169170,40850,10,5196,780,1161
NM_001104228,40850,6,4906,780,628
NM_169172,40850,6,3883,780,628
NM_001275400,40850,10,4850,223,628
NM_169171,40850,10,4823,223,628
NM_001275399,40850,10,5033,247,628
NM_001275403,40850,10,6029,247,628
NM_079526,40850,10,5006,247,628
NM_001316489,40849,2,3071,161,1422
NM_169173,40849,2,2382,144,750
NM_057774,40849,2,2399,161,750
NM_141438,40852,2,1657,205,501
NM_141441,40856,2,513,39,30
NM_001014609,40858,3,1200,61,434
NM_001014610,40858,4,3910,338,434
NM_001275406,40858,4,3608,338,132
NM_141445,40860,1,943,116,128
NR_133350,26067237,2,892,0,0
NM_141446,40862,3,2422,102,493
NM_141448,40865,2,1725,121,1040
NM_001275412,40865,2,902,121,217
NM_001347749,40866,7,1863,65,397
NM_141449,40866,6,1925,211,397
NM_141450,40867,7,1528,179,50
NM_169178,40867,7,1532,183,50
NM_169179,40867,7,1469,179,543
NM_141453,40870,4,2572,86,17
NM_001300278,40872,4,1174,77,134
NM_141455,40872,4,1415,318,134
NM_057642,40874,4,663,19,116
NM_001104230,40874,5,782,0,116
NM_001363924,40875,4,2899,348,673
NM_058155,40875,4,2899,348,712
NM_206456,40879,3,3565,61,1425
NM_001144549,40879,8,4270,61,1425
NM_001275414,40879,9,5014,748,1407
NM_141458,40879,9,5014,748,1425
NR_125095,19835220,1,366,0,0
NR_125096,19835278,1,521,0,0
NM_141459,40883,2,1380,38,109
NR_125097,19835342,1,701,0,0
NM_001260032,12798047,2,584,35,180
NM_169184,40885,1,756,92,61
NM_079529,40886,2,415,105,91
NM_001104231,40887,2,359,83,108
NM_079530,40887,2,363,87,108
NM_079531,40888,2,415,69,121
NM_141462,40890,2,3262,0,364
NR_125100,19836047,1,723,0,0
NM_176415,40894,2,911,44,21
NR_001999,3772530,1,316,0,0
NR_002493,3772633,1,444,0,0
NM_001260034,40896,4,1961,61,247
NM_079533,40896,4,2161,210,247
NM_001260033,40896,4,2015,22,247
NM_001202263,10178806,2,255,35,61
NM_169187,40897,4,3455,541,1150
NM_079534,40897,5,3225,541,974
NM_141468,40898,1,1426,133,195
NM_079535,40899,4,2646,462,459
NM_079536,40900,1,637,98,77
NM_079537,40901,6,2017,110,188
NM_079538,40902,3,1836,60,69
NM_079539,40903,2,948,89,91
NM_001260035,40903,3,969,110,91
NM_001260036,40905,5,2490,90,768
NM_079541,40905,5,1754,90,35
NM_079542,40906,4,1749,58,65
NM_001300281,40907,4,1726,23,71
NM_001170069,40907,4,1834,131,71
NM_001275415,40907,4,1878,131,1447
NM_079543,40907,5,1825,122,71
NR_133357,26067445,1,408,0,0
NM_079545,40909,3,2123,186,239
NM_169190,40912,13,6650,1207,1963
NM_001043220,40912,13,5640,1207,953
NR_125101,19834923,1,409,0,0
NM_001260038,12798054,3,479,24,68
NM_001275417,12798054,3,491,24,68
NM_141475,40916,4,1361,93,107
NM_001260039,40919,2,838,56,473
NM_141478,40919,3,779,56,147
NR_133359,26067537,2,274,0,0
NM_144393,59143,5,1408,45,106
NM_144391,59141,5,1567,166,99
NM_001104232,59144,4,1359,80,199
NM_001104233,59144,5,1509,80,199
NM_144392,59142,5,1487,80,90
NM_144390,59140,3,1336,24,79
NM_141481,40922,4,1958,149,342
NM_001144550,40922,4,2573,764,342
NM_141482,40923,3,1432,156,199
NM_001275418,40924,5,3276,861,840
NM_001275419,40924,5,3339,861,840
NM_141483,40924,4,2961,861,564
NM_001104235,40928,15,5556,396,2592
NM_001275421,40928,14,6187,549,3325
NM_001104236,40928,15,3190,396,145
NM_141487,40928,13,2461,396,145
NM_169198,40928,14,2920,456,145
NM_169199,40928,14,2599,396,145
NM_206458,40928,14,2860,396,145
NM_001170070,40928,5,1923,823,329
NR_133360,26067443,1,749,0,0
NM_079546,40932,7,1293,35,70
NM_001300286,40933,13,3292,141,403
NM_001300287,40933,12,3271,141,403
NM_001300288,40933,12,3051,141,183
NM_141490,40933,13,3072,141,183
NM_001260043,40935,2,2105,93,371
NM_079547,40935,2,2102,90,371
NM_141492,40936,2,1210,277,471
NM_001300289,40936,2,997,277,258
NM_001260045,40938,5,3399,232,329
NM_001300290,40938,4,2982,99,48
NM_141494,40938,4,2985,99,48
NM_001275423,40940,5,3621,874,1097
NM_001275424,40940,5,4010,1263,1028
NM_169202,40940,5,4010,1263,1097
NM_001300291,40940,4,6941,1263,4394
NM_079548,40940,4,3238,874,1080
NM_169203,40940,4,3627,1263,1080
NM_001275427,40941,4,2127,213,210
NM_141495,40941,4,2121,213,210
NM_001275425,40941,7,2198,98,210
NM_001275426,40941,7,2271,363,210
NM_001170073,8674093,2,685,29,173
NM_141497,40943,6,1974,430,554
NR_133362,26067459,1,1422,0,0
NR_133361,26067459,2,1402,0,0
NR_133363,26067458,1,747,0,0
NM_001170074,8674119,4,580,24,268
NM_001170075,8674119,4,574,24,268
NM_141500,40946,5,1309,143,176
NM_001275433,49997,4,605,21,134
NM_143924,49997,4,772,188,134
NM_001260048,49997,5,695,111,134
NM_001260049,49997,5,761,177,134
NM_141502,40948,3,1822,132,202
NM_001275434,40950,7,7289,333,470
NM_001275435,40950,8,7322,333,470
NM_001170077,40950,6,7016,225,470
NM_169205,40950,7,7049,225,470
NM_001170076,40950,6,7026,333,228
NM_141504,40950,7,7059,333,228
NM_080169,48239,1,1094,65,51
NM_001316540,40953,1,1880,102,1082
NM_141506,40953,1,871,102,73
NR_125106,19835062,2,1241,0,0
NR_125107,19835062,2,1245,0,0
NM_001300295,40960,3,838,21,22
NM_141511,40960,4,883,42,22
NM_001144554,40962,9,4090,420,1570
NM_001275437,40962,9,4090,420,1531
NM_169206,40962,9,3451,420,1570
NR_048343,12798065,2,309,0,0
NR_048344,12798065,1,392,0,0
NM_001031979,3771856,2,582,8,31
NR_125108,19835803,1,6900,0,0
NR_125110,19835375,2,620,0,0
NM_001275438,40966,4,2636,92,1287
NM_001031980,40966,4,2084,92,324
NM_141516,40966,4,2154,92,805
NM_141517,40967,4,2815,257,1643
NM_169209,40967,5,2536,167,1481
NM_079550,40972,4,2135,81,242
NM_141520,40974,1,1954,54,58
NM_001275439,40977,3,969,30,216
NM_141522,40977,2,1122,30,369
NM_141524,40979,13,5440,70,366
NM_001260054,40979,13,5550,180,366
NM_001260055,40979,13,5535,165,366
NM_001275440,40979,14,5481,180,366
NM_141525,40981,3,1225,98,113
NM_141526,40982,1,1085,152,396
NM_141527,40983,3,1063,70,30
NR_048346,12798067,1,55,0,0
NM_001260056,40984,3,1437,368,97
NM_141528,40984,1,1898,844,97
NM_141529,40985,1,935,69,80
NM_141532,40988,3,1643,94,370
NM_001043222,40990,2,2566,668,785
NM_001260057,50002,3,566,31,238
NM_143927,50002,3,621,113,238
NM_141535,40994,1,1856,74,210
NR_144676,30522425,1,77,0,0
NM_141540,41000,6,2146,80,137
NM_001260059,50003,16,5565,1355,763
NM_001260060,50003,16,5385,1355,925
NM_001316568,50003,16,5385,1355,1894
NM_169223,50003,16,3658,1355,104
NM_001316569,50003,15,9306,1355,5815
NM_169222,50003,15,9306,1355,2320
NR_133364,26067442,1,383,0,0
NM_001347742,41006,3,543,0,0
NR_133365,26067441,1,960,0,0
NM_079555,41007,3,1173,0,0
NM_079556,41008,3,1170,0,0
NM_001104239,5740784,1,455,14,237
NM_001300305,5740784,1,356,14,138
NM_001300306,41013,3,2108,92,750
NM_079558,41013,3,1490,92,132
NM_169226,326141,2,581,85,28
NR_125117,19835835,3,823,0,0
NM_001275445,41018,2,1404,0,0
NM_141550,41019,7,2060,88,463
NM_001300310,41019,8,2138,166,463
NM_001275446,41020,5,4110,285,2550
NM_058005,41020,5,2698,285,1138
NM_001170080,41020,5,2525,285,965
NM_057876,41022,2,1355,15,122
NM_134311,41022,2,1472,132,122
NM_001275449,8674035,1,373,65,74
NM_001170081,8674035,2,442,134,74
NM_001202264,8674035,2,511,203,74
NM_001275450,45826,4,3970,754,810
NM_080522,45826,4,3010,415,198
NM_141553,41025,3,2837,173,183
NM_001316527,41025,4,3112,448,183
NM_001316526,41025,4,3026,362,183
NM_141556,41029,3,1021,95,98
NM_206460,2768664,3,965,23,0
NR_125118,19834872,2,455,0,0
NM_001275453,14462442,1,384,152,70
NM_169233,41032,2,3338,163,898
NM_169234,41032,2,3181,515,389
NM_001275454,41034,2,2904,82,2531
NM_141560,41034,2,610,82,237
NM_001260063,41034,3,666,138,237
NM_141567,41041,4,1159,33,85
NM_141568,41042,4,1519,116,146
NM_169239,41044,3,3327,363,834
NM_141570,41044,3,3476,512,834
NM_206462,41044,3,3294,330,834
NM_001043224,4379850,2,3470,1826,1227
NM_001275456,4379850,2,3470,1826,1035
NM_001043223,4379850,5,7398,5754,1227
NM_001260065,41046,5,7398,1076,4837
NM_141572,41046,4,2632,1076,71
NM_001202265,41046,4,2686,1130,71
NM_141574,41048,4,1271,19,34
NM_001031984,3771985,5,4148,695,327
NM_001031985,3771985,12,6324,2871,327
NM_001031987,8674049,12,6324,232,3452
NM_001170085,8674049,14,7761,628,3452
NM_001275457,3771985,14,7761,4308,327
NM_001202266,8674049,15,7694,447,3452
NM_001275458,3771985,16,7780,4327,327
NM_001316487,8674049,16,7780,533,3452
NM_001316570,3771985,15,7694,4241,327
NM_176421,251270,1,1545,87,27
NM_176422,326328,1,677,57,86
NM_001031986,8674049,2,3253,825,37
NM_141579,41055,2,2064,101,94
NM_001275459,41055,3,2186,223,94
NM_001275460,41057,2,2072,29,1419
NM_001170086,41057,2,1488,576,348
NM_141581,41057,2,802,29,149
NM_001275461,41058,2,6145,914,4373
NM_001275462,41058,2,4719,683,3178
NM_176425,41058,2,4950,914,3178
NM_176424,41058,2,2357,1298,201
NM_141583,41059,3,955,106,384
NM_057349,41062,13,5688,325,1247
NM_001260069,41062,14,8533,318,1027
NM_001104241,41062,12,5048,325,817
NM_001260072,41062,11,6058,1335,817
NM_169245,41062,13,7195,325,597
NM_169246,41062,12,5024,325,817
NM_001144556,41062,12,5505,527,817
NM_170646,41062,14,6665,640,817
NM_176426,41062,10,4196,325,421
NM_001382097,41062,6,5408,243,992
NM_001104242,41062,7,5744,411,992
NM_001260071,41062,6,5123,273,992
NR_073991,14462444,2,820,0,0
NM_141590,41068,4,1885,35,104
NM_001275464,41069,3,4569,964,1826
NM_141591,41069,2,4429,824,1826
NM_141593,41071,4,1408,91,381
NM_141595,41073,4,2136,84,285
NM_169249,41075,7,2578,326,101
NM_001275466,41075,6,2312,60,101
NM_141601,41079,1,914,155,141
NM_001170090,41082,7,2417,226,391
NM_141604,41082,7,2545,354,391
NM_169253,41082,7,2445,254,391
NM_001170089,41082,7,2481,290,391
NM_001170091,41082,7,2488,297,391
NM_169252,41082,7,2394,203,391
NM_143932,50007,1,370,77,35
NM_169254,41084,2,3108,198,981
NM_001275468,41084,2,2634,198,507
NM_057304,41085,3,3992,282,1445
NM_169257,41085,3,3989,282,1445
NM_169255,41085,3,3753,292,1445
NM_169256,41085,3,3756,292,1445
NM_001170092,41085,3,3381,292,1070
NM_001275469,47895,3,1233,172,149
NM_057582,47895,3,1156,95,149
NM_057581,47895,3,1257,178,149
NM_206465,41087,2,2722,101,41
NM_206466,41087,2,3042,85,41
NM_206467,41087,2,3351,394,41
NM_057746,41087,2,3499,542,41
NM_141608,41091,2,1882,89,119
NM_001275475,41094,6,8057,689,4602
NM_001275474,41094,13,10223,1019,4602
NM_169260,41094,11,7473,548,3367
NM_001260073,41094,7,4655,689,1188
NM_176427,41094,7,4685,689,1188
NM_079561,41094,13,6809,1019,1188
NM_169258,41094,13,6661,871,1188
NM_169259,41094,13,6659,869,1188
NM_079562,41095,3,1734,230,436
NM_169261,41095,4,1597,93,436
NM_169262,41095,3,1811,307,436
NM_141611,41096,8,4239,116,94
NM_001170094,41096,5,2967,116,295
NM_001275476,41096,6,2835,116,133
NM_141616,41101,2,908,38,36
NM_141617,41102,2,708,61,59
NM_079563,41105,2,1105,77,221
NM_169263,41105,2,1428,400,221
NM_080087,45399,4,1683,113,277
NM_001170096,41109,4,2682,381,1764
NM_141622,41109,4,1337,362,438
NM_141623,41110,3,857,6,53
NM_141624,41111,3,873,6,69
NM_141625,41112,5,2113,117,598
NM_169265,41112,7,1684,117,4
NR_048351,12798076,2,1680,0,0
NR_048352,12798076,1,1769,0,0
NM_001382200,41118,7,2087,183,638
NM_169276,41118,7,2303,483,638
NM_169275,41118,11,2836,770,638
NM_001275482,41118,14,3596,342,638
NM_001275483,41118,14,3599,342,638
NM_079564,41118,14,4958,342,638
NM_169274,41118,13,3395,342,638
NM_001043225,4379851,2,428,58,64
NM_169277,41120,3,754,47,200
NM_001300320,41120,2,589,14,68
NM_141630,41120,2,771,196,68
NM_001300321,41120,3,622,47,68
NM_169278,41122,2,1519,112,60
NM_141632,41122,3,1578,171,60
NM_001300322,19835876,1,476,24,155
NM_079566,41124,2,1841,230,270
NM_141634,41125,5,1727,276,428
NM_141637,41132,3,913,101,71
NM_169286,41133,4,2202,358,1181
NM_206468,41133,4,1093,40,405
NM_141638,41133,3,1062,29,349
NM_001275487,41134,11,12291,942,5406
NM_001275488,41134,12,12378,942,5595
NM_001275489,41134,10,11866,942,5536
NM_001300325,41134,12,12444,1020,5406
NM_141639,41134,12,10118,1020,3080
NR_125122,19835477,2,612,0,0
NM_001260074,41136,4,1205,244,316
NM_079568,41136,4,1041,246,222
NM_001260075,41138,4,2219,168,1406
NM_141642,41138,5,2358,168,291
NM_057351,41140,4,1958,441,947
NM_176433,41141,4,905,42,47
NM_001170099,41144,1,4774,27,2584
NM_141644,41144,2,2993,27,803
NM_001170098,41144,2,4378,27,2188
NM_141645,41145,9,6303,225,3471
NM_169292,41145,9,4671,207,942
NM_169291,41145,10,3807,258,942
NR_033165,8674102,2,1749,0,0
NR_033166,8674102,2,1755,0,0
NR_033167,8674102,2,1885,0,0
NR_033164,8674102,2,1748,0,0
NM_141647,41148,2,1652,19,67
NM_141649,41150,2,1755,276,198
NM_001275493,41152,5,1589,151,487
NM_141651,41152,5,1479,151,344
NM_001275495,41155,3,1008,74,775
NM_141654,41155,3,1028,74,177
NM_141655,41156,4,681,156,69
NM_141656,41157,3,1147,96,586
NM_001275496,41157,4,1108,159,586
NM_001170100,41157,4,1017,269,283
NM_169294,41157,4,1008,260,283
NM_169296,41158,6,2728,193,990
NM_176437,41158,6,2663,128,990
NM_001170101,41158,5,2261,206,510
NM_169295,41158,6,2280,225,510
NM_001031994,3771825,4,507,0,0
NM_001014611,41162,1,1535,73,262
NM_141660,41162,2,1435,73,306
NM_141662,41164,4,847,140,65
NM_001275500,41164,4,719,15,65
NM_001275501,41166,4,1677,86,370
NM_079569,41166,4,1430,86,123
NR_163208,39877399,1,186,0,0
NR_125123,19835086,2,937,0,0
NR_125124,19835086,1,1042,0,0
NM_169299,41168,4,4069,456,979
NM_001260077,41168,4,3767,456,677
NM_079570,41169,1,1177,27,289
NM_001260078,41171,35,14542,0,391
NM_141666,41171,34,14470,0,391
NM_001260079,41171,36,14494,0,391
NM_001300327,41171,37,14566,0,391
NM_141670,41175,7,1825,44,107
NM_001275502,41175,7,2062,281,107
